评论ID,评论内容,评论图片,点赞数,评论时间,用户昵称,用户主页链接,用户抖音号,用户签名,回复的评论ID,具体的回复对象,回复给谁
7254276838132843276,啊？因为这是浓墨啊，你要水水的多加点水调成中墨就好了。,,3185,2023-07-11 03:40:14,Inesistente.,https://www.douyin.com/user/MS4wLjABAAAAcXheQXlu-FD1us4DbevWiK3vEz8V_rX25R6mBb28-qw,DDDabingZi,,7254246254574093091,7254246254574093091,
7282674180490249016,这是我看到制作徽墨的第六个博主了，李子柒，南翔，彭传明，彭南科，鲁磊，山白，弘扬传统工艺，都很棒[赞],,59,2023-09-25 16:15:30,用户9875393078566,https://www.douyin.com/user/MS4wLjABAAAA6j9iFAommZOlsaoJkH7FiAK9C4jOe-U5ZwIHgVJfXC8,55515656191,,7254242440696070915,7254242440696070915,
7255295320806949693,李子柒不是那个网红带货主播七个柚子吧,,223,2023-07-13 21:31:23,小辣椒跳曼波,https://www.douyin.com/user/MS4wLjABAAAAvC7BrofuLiy_7vP44PNphBjIjuQBwKWXHENm1PEymJY,,,7254825511095321356,7254825511095321356,
7267737232915907391,不是，最早的拍我们中国很多古文化，比如织布、文房四宝、各种即将失传的美食、,,158,2023-08-16 10:12:36,碗碟🧜🏻‍♀️,https://www.douyin.com/user/MS4wLjABAAAAgDay3Qj4rfqVdjdyekjE8OgTvRe6TjvKv4sD-qOF5wy9_iTKqS8MXlaUFJ9VVtsq,pepsi_cola8,,7254825511095321356,7255295320806949693,小辣椒跳曼波
7280071568838263612,"常规的就可以了，没必要搞什么特殊的。
还是书法这种艺术类的东西，修身养性，不要特意追求物质，心性上去了，写的东西自然也就上去了。",,1901,2023-09-18 15:56:03,夜尽天明,https://www.douyin.com/user/MS4wLjABAAAAurmuHbtnPdVp1OzPd4MsQdh18QFXp0iQgJZqakyzOPEJmpFih2qAwqvqoNYsz45S,dy1eu5r6ivndj,,7254445550300545807,7254445550300545807,
7271611002696008459,制作时间2年[捂脸]，你觉得卖多少钱？,,1735,2023-08-26 20:44:37,李小爷,https://www.douyin.com/user/MS4wLjABAAAA-UHdXqvoIQ6McEUzVuLJ0J9T-FFVYt4dGC5M6aoQXAg,,,7254445550300545807,7254445550300545807,
7351027022694728458,标题说了，一两黄金一两墨，所以现在520一克啦,,724,2024-03-27 20:59:15,@多肉不是胖宝宝🐅,https://www.douyin.com/user/MS4wLjABAAAAU4iWL5l3eH3fWimqiODAKnDYRPA7CpuOwHowCmdWhfo,DuoRouMa.ma,,7254445550300545807,7271611002696008459,李小爷
7374743583556911887,能写就好，没必要较真，你写的书法不一定要流芳百世，一辈子就够了,,65,2024-05-30 18:51:38,紫微花,https://www.douyin.com/user/MS4wLjABAAAAPC3VZ3iU4KB3wjl7YCU882t_Nri9FGubnm45pLE3050,,,7254445550300545807,7254445550300545807,
7331384851909575435,不查不知道，我居然都关注了[捂脸]，还有个九月,,27,2024-02-03 22:37:36,品阁小四,https://www.douyin.com/user/MS4wLjABAAAAiqAXSme08WmfPdPnRxIYA-PqoTJYjirCdlhCvf5sqkk,,,7268901658993034024,7268901658993034024,
7280917973756805900,缺流量，现在都是机械化生产了,,6,2023-09-20 22:40:31,勇闯天涯,https://www.douyin.com/user/MS4wLjABAAAApbZYi_j6X-GnXPtQBVe4KdJyZNG8QWmH1VBb5UkGlW-mky4ZXAQneU_28qval2cL,hy419226,,7254606875333231398,7254606875333231398,
7255052501552137000,说的对，还得有人传承非遗，他们一个劲讨论挣钱[捂脸],,410,2023-07-13 05:49:40,用户5975410578175,https://www.douyin.com/user/MS4wLjABAAAA_knNH-ixtxULlrKSnbVy4DTZ-aeC_5KRAltnsgagCT4,88605989228,,7254340468363920161,7254340468363920161,
7254382923867390724,有个视频日本人做墨，下面一群人舔这是工匠精神，到自己人做又阴阳怪气的。,,703,2023-07-11 10:30:55,双,https://www.douyin.com/user/MS4wLjABAAAASukjhDNqXZl00WFRLWZ0_INrzuaAqNj8iTkYg4BJryQ,,,7254340468363920161,7254340468363920161,
7285983774637310732,这是比较清闲的一年，拿着斧头的才是费劲的[看],,476,2023-10-04 14:18:23,向往@,https://www.douyin.com/user/MS4wLjABAAAAnxt19qYrqAl6wtl49M26F2WDl6kkKKyvDQbs-3cKLAM,DNZBdNFAG,,7255566092508283685,7255566092508283685,
7273477248401113895,可能人家本来有就这个事业，只不过吧一天的工作量拍给你看,,28,2023-08-31 21:26:42,锋哥在努力,https://www.douyin.com/user/MS4wLjABAAAAWJzgTiZlBXsu4ALH_EqefKPWiQHAXk7RKe6bUrHIsA0,,,7266833671741981455,7266833671741981455,
7320390218464068361,我们能看到，是我们的荣幸[呲牙]我们应该要感谢作者让我们知道更多的中国文化，和中国的古工艺,,8,2024-01-05 07:32:54,云龙☞,https://www.douyin.com/user/MS4wLjABAAAAuazZRz_4HTyXE5ATvjmXBC0nHMjHecy16P0-mi2jR0o,,,7260813246654513920,7260813246654513920,
7260020090354123580,徽墨是古时安徽地区的一种制墨方法，湘西的土家人沿用了这种技法。,,646,2023-07-26 15:05:58,李菇凉ゆ,https://www.douyin.com/user/MS4wLjABAAAARAqwBZEyK5TTSmulsPCmuNm6kwiHe6QQ3LcZJ5jdxHI,,,7254507512523146043,7254507512523146043,
7261918631600472847,应该是徽州地区 笔墨纸砚最好的都在那一块 宣笔 徽墨 宣纸 歙砚 都在徽州那一块,,286,2023-07-31 17:53:25,雨轻弹窗,https://www.douyin.com/user/MS4wLjABAAAAlxgRjY_pAE231GvBjuv3qt_h29zn0l147-qHi6Sates,,,7254507512523146043,7260020090354123580,李菇凉ゆ
7255140424633189135,应该是阴干了很多也提前拍了视频,,89,2023-07-13 11:30:28,用户5807787090029,https://www.douyin.com/user/MS4wLjABAAAA44rWHiOs_UeVVfFBXYwDBC7BC2OCZ280qXpiFmgmDSMrlCyIwSrZqpN2EB6S0aM5,58059597396,,7255139708878062351,7255139708878062351,
7265703903864767243,有可能有不同批次，比如有刚刮下来的、刚熏好的、刚阴好的等等，可以在比较短的时间内把步骤拍完,,26,2023-08-10 22:42:10,莫邪,https://www.douyin.com/user/MS4wLjABAAAABPYhsoxX94m6JpYinjIrmaOQYNQHwLVXxylzet9VwL4,,,7255139708878062351,7255139708878062351,
7260531417251578658,我真的好怕他斧头咻的一下飞出去[泣不成声],,49,2023-07-28 00:10:28,用户5294028663619,https://www.douyin.com/user/MS4wLjABAAAASXObU3c7NjhDXZ6w0WUvPA7J-3L4-UMe4g_gDxvaeFW3k50EX6oGtAAomqJ-Y94x,44179733872,,7254218549002109757,7254218549002109757,
7274598992393175860,今日9.3己经962多万人点赞[赞]本人第一次刷到抖音这么多人点赞[呲牙][玫瑰][玫瑰],,5,2023-09-03 21:59:34,🙏🇨🇳❤️暖心呵护,https://www.douyin.com/user/MS4wLjABAAAAwieUkvKFLZ-om7geRs2cEzQq3DrtOmmQ8tXUNJE1uAK5o8tV-sje3dbI4t0xmk4w,52611249448,,7259018339787703075,7259018339787703075,
7256060580514186044,臭宝们，我来了。山林是个好地方被分家了都没人知道[暗中观察],,33,2023-07-15 23:01:04,香蕉香蕉不呐呐.,https://www.douyin.com/user/MS4wLjABAAAAu4Xn8N4rgHrdEy08JgFOT2lsT5LKuzA-KPEePq0I_NGKcAPlqXWqNBzERUmOjbub,dy5wcej5wb1v,,7254867300238918455,7254867300238918455,
7257802951887717179,隐居我喜欢[流泪][流泪]但是怎么生活，太苦了不行,,14,2023-07-20 15:42:27,倏窈,https://www.douyin.com/user/MS4wLjABAAAAgWQgjc6PfgrRFrLQQUtMAD3T67aKYpYlmBzYq-dCP4Iy36OUTW3FZf79_EQOUv7Z,xiaopixian521,,7254867300238918455,7254867300238918455,
7256342685022487348,我家就在山林，小时候确实有好多快乐,,3,2023-07-16 17:15:48,汤圆今日上上签,https://www.douyin.com/user/MS4wLjABAAAAlm7CE3j8ByweZ_MCuDQFyAHfsRYL9AvTUS7Fyqcdqco,Stacey7777,,7254867300238918455,7254867300238918455,
7256047329047888651,哈哈小时候的愿望就是可以一个人隐居山林,,2,2023-07-15 22:09:40,用户7216433949462,https://www.douyin.com/user/MS4wLjABAAAAnCkd4HO8RuztALF0GhNQV-FNNxZR7fkfQQFRN5uC880,42211497695,,7254867300238918455,7254867300238918455,
7254916277730394880,你直接来我这里，我家这里很视频里的风景差不多，很漂亮[猪头],,0,2023-07-12 21:00:36,gauge,https://www.douyin.com/user/MS4wLjABAAAAVBV8tkchSzCYGRwSGwbO3PE2m4rJUq6wcSk6_-CtCuU,,,7254867300238918455,7254867300238918455,
7270910858665952015,非物质文化遗产应该要传承下去,,27,2023-08-24 23:27:53,邱艳,https://www.douyin.com/user/MS4wLjABAAAAWQdOby1GhPLyeu9fX4b33e4uKojE5qRJx2kqPSCEdIbPrtsApLuO4oBh4TAuaO9y,28947751385,,7263318133367653156,7263318133367653156,
7254598274111554344,我不一样，我看你不睡我才不睡的[看],,12,2023-07-12 00:26:52,净,https://www.douyin.com/user/MS4wLjABAAAAOubsKpRuOVDykDTc9DcL0nRzMbhh6tUr362_0M5KgeoyaO7ry4k6OBUMF8VldEFM,BrantCarl,,7254300697885246267,7254300697885246267,
7254403804137243444,昨晚追剧到五点多，八点醒的，一直刷抖音到现在一点困意都没有[泣不成声],,6,2023-07-11 11:52:00,-不晚,https://www.douyin.com/user/MS4wLjABAAAA9PNUJxkkAUEi59KP5Wf5p5Q8dXtFPJqIeDsNp9IU_d0,,,7254300697885246267,7254300697885246267,
7254419775085642557,不，不一样，他有人陪，你没有,,4,2023-07-11 12:53:55,湘M8,https://www.douyin.com/user/MS4wLjABAAAAgXjIcP-CrkQdk1-PUKgblaSIIK8Sroeq5HTqNzsY1AI,,,7254300697885246267,7254300697885246267,
7254328699263550220,你是赚钱一晚上，他是生活一晚上,,2,2023-07-11 07:00:38,顼壹,https://www.douyin.com/user/MS4wLjABAAAAVbnrZncEZGqyga5IivxMLL7Kzxw_1jApfiwbO-zhz7UZM06sdTyMTsYMu442LR1y,Shus168,,7254300697885246267,7254300697885246267,
7254309590019556151,都别睡了,,0,2023-07-11 05:46:44,🌈胡大大🌈,https://www.douyin.com/user/MS4wLjABAAAAz7AF6fz9GJptUPVmkkq871Z7FibuMxtCA1LgVD6X_kQ,Hu88688,,7254300697885246267,7254300697885246267,
7278285960361427749,是的[呲牙]但是并不贵，小墨盘三块，墨笔才两块钱，不知道现在啥价格,,4,2023-09-13 20:26:55,社会需要正义,https://www.douyin.com/user/MS4wLjABAAAA7Cn6L87yE9dgYdzuWzPOoGzXIM4OEq6FboXq9Rj07SElpfQoIJZaMnyfoi-f9Sn3,wangyoucaohu27,,7278240788121895739,7278240788121895739,
7279235984796304167,以前一天才挣几毛钱几分钱，我爸妈说他们那时候记工分，一天最少的才几分钱，三块钱在当时很贵了吧。,,3,2023-09-16 09:53:33,一帆风顺的家,https://www.douyin.com/user/MS4wLjABAAAA4zfsVv36y6YgHieU8-zlG533cI1IZZCs4PkkD_VAT54,zyl56159694,,7278240788121895739,7278285960361427749,社会需要正义
7269691911584793381,这种没事1，我老家好多人这么做,,81,2023-08-21 16:37:40,a sell girl,https://www.douyin.com/user/MS4wLjABAAAASXVBCsFNMwzsLU5UUxJgBwtKkqgkA9GLNcrftOt7DZ0,,,7254247384590779193,7254247384590779193,
7273836668578382648,各树有各命，实现了自己的价值,,37,2023-09-01 20:41:26,流浪地球🌍,https://www.douyin.com/user/MS4wLjABAAAAO6L9rHzFN7jznvJOTfMw9voLdeq9T4Hez3vnVnAl0mCpqCj2QgfFyKu4LkoRTuU8,www669963,,7254247384590779193,7254247384590779193,
7273875870686593807,它们有价值，活不了也不会灭绝，因为会有人一直种，就像猪，活不了多久但是一直有人养。,,30,2023-09-01 23:13:35,用户0084531618358,https://www.douyin.com/user/MS4wLjABAAAAb33AnKJHTJrCBxVFKxzH-uP2CN2ZiKHcxT0XuaNVOag,26890009051,,7254247384590779193,7254247384590779193,
7286541526192390972,你别吃东西了，你吃进去的东西都是有生命的。,,3,2023-10-06 02:23:51,三.壹,https://www.douyin.com/user/MS4wLjABAAAAPov1BFpVIkdl-KAWFruZYiezDYrOgpme6_MtkjT5DDA,,,7254247384590779193,7254247384590779193,
7254357790575592192,中国很多奢侈品都是要很长时间沉淀，精工细活慢慢做出来的，所以都不是我们普通老百姓用的起的，花的时间，费的心血都是用价钱很难去衡量的,,46,2023-07-11 08:53:32,左手淡淡烟草香,https://www.douyin.com/user/MS4wLjABAAAATyCP_lQMwh5E-YTlRJ2G36PX3sXh9rg9mDDq9p7v_Qw,,,7254333067384865548,7254333067384865548,
7266311281270244111,三年县知府，十万雪花银。这都买不起徽州砚？,,1,2023-08-12 13:59:07,粥盖饭,https://www.douyin.com/user/MS4wLjABAAAAT2n1MBS1_0du0IeD-pN2_ym6fFgIHS14kaQuHk4aL75LzN3IoFdyolc9XdDo3uZH,83460958469,,7264944319186109240,7264944319186109240,
7266731026348950330,你说的是贪知府 人家说的是清知府[呲牙][呲牙][呲牙],,11,2023-08-13 17:07:58,隔壁老潘,https://www.douyin.com/user/MS4wLjABAAAAY04PBF3aTbR7IrcxSzntcKdBq-sZ-6SJJh496EjEbcc,,,7264944319186109240,7266311281270244111,粥盖饭
7261437783125459749,中国人的智慧是全球的顶巅存在。,,93,2023-07-30 10:47:25,茂名十一哥,https://www.douyin.com/user/MS4wLjABAAAAvO08TJS-WQ0um6EshAogdtmFvYzPyNvbLnYpVJMuY7E,,,7255493494898213673,7255493494898213673,
7265237777767400226,[吐血]咋的人家没有库存啊人家就做那一波？？？,,4,2023-08-09 16:33:30,一加五,https://www.douyin.com/user/MS4wLjABAAAAcDo3idiU6Q5D04scOrkmu7BkrRpVaYUWs8sXpXnm38o,dyyjwnb666,,7254229920166511417,7254229920166511417,
7323821909677490982,问题来了，视频开头的是什么树,,4,2024-01-14 13:29:34,平者为海,https://www.douyin.com/user/MS4wLjABAAAA34IyxvGnqvN8qriPsVYjaET_m4FUkCkTa7TpNyjRxiQ,,,7255045768611693323,7255045768611693323,
7254431925351039804,哪一步都不行，机器能去取胶？能去调制配料？能一点点扫烟灰？除了捶打那一步可以勉强找机器替代,,40,2023-07-11 13:41:03,躲躲是只猪,https://www.douyin.com/user/MS4wLjABAAAABFWZ2SeFSn8hIrmHEDDyBqLlh_5TpYhK_vkR3tms-ms,,,7254430019949183799,7254430019949183799,
7379638794801283878,取灰完全可以机械化，而且量也大。人家追求的是纯手工而已,,0,2024-06-12 23:27:37,很厉害了,https://www.douyin.com/user/MS4wLjABAAAAEFkfPRAGVX6bRtnd3wUJHGMmquTzcB0VJsK_e_Uz5iI,,,7254430019949183799,7254431925351039804,躲躲是只猪
7254478947580625679,手工的会根据天气、环境、状态变化而变化，就像炼制铁锅一样，机器砸出来的比不上老师傅手上砸的。机器是一种死的不变的，做出来的实用效果更好。师傅的手是活的思想是活的，每一件成果都是独一无二的灌注心血，灵活精细，是艺术品。就像妈妈炒的菜，明明调料都一样，过程步骤都相差无几，但是就是一下子就能尝出来很大的差别。,,29,2023-07-11 16:43:37,云囡,https://www.douyin.com/user/MS4wLjABAAAAn3UzDQQ-RCWTP6NP1rc_Uxtx3WAmx7CIqok5S9qurl01vxHoWuhPM8FzWwRvg-RU,62487971623,,7254430019949183799,7254430019949183799,
7254473334745940768,这卖的就是这份手艺，跟奢侈品一样的，这个就是我们自己的奢侈品，大几万一块呢，你要说用机器，那我们的那些国礼也可以用机器，那为什么要用手做的呢[黑脸][黑脸][黑脸],,16,2023-07-11 16:21:48,Aelois :)（活着微死）,https://www.douyin.com/user/MS4wLjABAAAA3kiF5o3a7DGFoEDamf7LigJoJ1dn3ZkVgf4svf8udUjkt__R_BqRMDlXa6uQsV3B,27589563230,,7254430019949183799,7254430019949183799,
7254477413194040067,你猜他为什么这么贵,,3,2023-07-11 16:37:33,婪释,https://www.douyin.com/user/MS4wLjABAAAAksyySsCbanJXFRBDzhpBtVzZPXenPZ_fcMSqtxIWFOwGgOWlxczrurZ0TMi0OF7M,yuluo55054,,7254430019949183799,7254430019949183799,
7254430947365503800,这么大的商机你还不赶紧去干,,2,2023-07-11 13:37:18,山间便利店🐥,https://www.douyin.com/user/MS4wLjABAAAApTRIAn5b8tkjj_t9Jo46ESztjl9ossI5-A57UgrH2aY,,,7254430019949183799,7254430019949183799,
7254475093249327924,淘宝的就是真的？真的古法你淘宝买不到的，挂着名号而已，又不是真的古法,,1,2023-07-11 16:28:36,别抢我雪🥤碧喝,https://www.douyin.com/user/MS4wLjABAAAAsQGGnBq974PS49cpuob52PDmG9VLcM_nhMeroX1TERw,,,7254430019949183799,7254443614763598604,cat mario
7254461290515661580,讲不过你就说你讲不过，又扯什么别人的思维怎样怎样，你思维好你讲出个一二三啊 [呲牙] 你连思维不好的都讲不过那你的思维？？？战斗力太低了吧？ [呲牙],,0,2023-07-11 16:11:18,cat mario,https://www.douyin.com/user/MS4wLjABAAAAebI6TLyECfNZOoqoTHRGv4h_XvDPOnUMP0--qIWgZ77w2C8nVs48QltXqGGbX8tb,catmario5010,,7254430019949183799,7254469645155271484,何包鼓💰（瘦到95斤！！！！）
7254469055473091388,理论上说你可以不吃饭，医学用营养针可以给你续命,,1,2023-07-11 16:05:09,雉水白泽,https://www.douyin.com/user/MS4wLjABAAAAPLmb_LOW_w3bXvLUvDAufGIwyIJha-kX9HBRLJ9r6z0,,,7254430019949183799,7254430019949183799,
7379149538844492581,奢侈品卖的是牌子，这东西成本就是奢侈品比不了的,,0,2024-06-11 15:49:03,刘培强,https://www.douyin.com/user/MS4wLjABAAAAqCI_kXxH31LyJXkv6hQt_YbwPP7L8xH_CSRm29O4jy8,,,7264345612426117925,7264345612426117925,
7264599798656172855,别的奢侈品努力一下还可以想想，咱们中国的奢侈品不敢想[捂脸],,3,2023-08-07 23:17:37,悠悠贝贝,https://www.douyin.com/user/MS4wLjABAAAAlCjJ5N--t_jxPg2OZwCkiD0ZuRd1fJ8RbukrHZekdbymlWTIitJgfltWHyGkXiYc,42728973099,,7264345612426117925,7264345612426117925,
7333088711901594407,他这个用料比较讲究，一条估计几千块。,,72,2024-02-08 12:49:30,哲哥,https://www.douyin.com/user/MS4wLjABAAAAM8A5US1BPel4eVKXchfliennnRO5MhA_O6upeG-blN0,2085119213L,,7331619618840167231,7331619618840167231,
7339522858018947879,各家有各家的秘方 工艺材料手法的不同价格也不同 几百到上万 顶级的品十几万也有 关键还要提前预定 有的你过一两年才会拿到,,1,2024-02-25 20:57:16,Vector,https://www.douyin.com/user/MS4wLjABAAAA69l7cMSL3Nh4_vGuVblnQIo56UoxUXHfDzRffpJDgXI,,,7331619618840167231,7331619618840167231,
7309871860702315273,很多人过敏这个树，感觉10个里面有9个会过敏,,4,2023-12-07 23:16:15,Dsq,https://www.douyin.com/user/MS4wLjABAAAAw3KH_bNp9x_d8qx--vT7JDeteO_ehRwIhQW7nn4vKMNwKy_yOIvLukIGfltKUIud,88630299170,,7295685915573732115,7295685915573732115,
7281670253075202877,后面写的有啊，长时间不掉的，存储时间长,,26,2023-09-22 23:19:50,小猫财神（倾述屋）,https://www.douyin.com/user/MS4wLjABAAAAV5dWi6qCWEarK8tCm3jenW5-kR0_PPZwSwnQY2-ie_k,52369874125.,,7281294716665365259,7281294716665365259,
7254320447704875831,已经点了一份煎饺，还有一份扁肉了[猪头],,2,2023-07-11 06:28:42,Ary,https://www.douyin.com/user/MS4wLjABAAAAYV6kYQ1GERhOmmIhzwVn9AgCwgG9NlHkiNb_YmHT93J8PNtPwd3S1hp9KJzAycvn,75041917359,,7254301608795849472,7254301608795849472,
7254306572553323303,刚吃了一个麻球一根油条一个糍粑一碗豆浆,,0,2023-07-11 05:35:16,蓝桉,https://www.douyin.com/user/MS4wLjABAAAAvICzWPLHePUfVnmKBYwem3PcXaydHVPtSW4zclxGB5ceHURk43L8i7ZHJnJRu5Lm,miss.you951025,,7254301608795849472,7254301608795849472,
7254306623345787708,请问我北京都能吃到你们广东的早餐吗[流泪]我的朋友[送心],,0,2023-07-11 05:35:10,薄荷巧克力⁵²,https://www.douyin.com/user/MS4wLjABAAAAunU0BfL_NbxYrcNsFgLyrSD4Y388EHIWN-FHPycwViEbQIptecUAOFkueojG2jhB,Omega_502,,7254301608795849472,7254301608795849472,
7254317944032969475,吃啥[看],,0,2023-07-11 06:19:09,羊羊羊,https://www.douyin.com/user/MS4wLjABAAAAueZdRc-d6dOi0aVhhKJ6KIDJG2YlYRkhIu1WQjGjSWUBXRTf_A0fsKWonhMHcENo,58974282448,,7254301608795849472,7254301608795849472,
7254314003908281128,没空在睡觉,"['https://p3-sign.douyinpic.com/tos-cn-i-p14lwwcsbr/26dbcc511c5b4b9aa2d117743e8509b8~tplv-p14lwwcsbr-7.image?lk3s=7b078dd2&x-expires=1737054000&x-signature=6mIvpvhlnzudaIpouMwYB138SFY%3D&from=2064092626&se=false&sc=image&biz_tag=aweme_comment&l=202501160245023D962ACD8788BC3C140D', 'https://p26-sign.douyinpic.com/tos-cn-i-p14lwwcsbr/26dbcc511c5b4b9aa2d117743e8509b8~tplv-p14lwwcsbr-7.image?lk3s=7b078dd2&x-expires=1737054000&x-signature=oAeCG6KNlBmEMA6OmJFfdhUIOMc%3D&from=2064092626&se=false&sc=image&biz_tag=aweme_comment&l=202501160245023D962ACD8788BC3C140D', 'https://p11-sign.douyinpic.com/tos-cn-i-p14lwwcsbr/26dbcc511c5b4b9aa2d117743e8509b8~tplv-p14lwwcsbr-7.image?lk3s=7b078dd2&x-expires=1737054000&x-signature=9S62aF5TPllQKWcuPTe%2BFgXqilE%3D&from=2064092626&se=false&sc=image&biz_tag=aweme_comment&l=202501160245023D962ACD8788BC3C140D', 'https://p3-sign.douyinpic.com/tos-cn-i-p14lwwcsbr/26dbcc511c5b4b9aa2d117743e8509b8~tplv-p14lwwcsbr-7.jpeg?lk3s=7b078dd2&x-expires=1737054000&x-signature=1o35FlyLzV3vIWIv78goUtRYLMU%3D&from=2064092626&se=false&sc=image&biz_tag=aweme_comment&l=202501160245023D962ACD8788BC3C140D']",0,2023-07-11 06:03:55,-1不是1,https://www.douyin.com/user/MS4wLjABAAAANwJ8L19U530-wtxFOVGhWRVFtzMdV5SjkEcRwKGJNhw,,,7254301608795849472,7254301608795849472,
